"INV_ID","PRINT_DATE","WEB_LOG","INVENTORY_NO"
73704,,,73704
73705,,,73705
73706,,,73706
73707,,,73707
73708,,,73708
73709,,,73709
73710,,,73710
73711,,,73711
73712,,,73712
73713,,,73713
73714,,,73714
73715,,,73715
73716,,,73716
73717,,,73717
73718,,,73718
73719,,,73719
73720,,,73720
73721,,,73721
73722,,,73722
73723,,,73723
73724,,,73724
73725,,,73725
73726,,,73726
73727,,,73727
73728,,,73728
73729,,,73729
73730,,,73730
73731,,,73731
73732,,,73732
73733,,,73733
73734,,,73734
73735,,,73735
73736,,,73736
73737,,,73737
73738,,,73738
73739,,,73739
73740,,,73740
73741,,,73741
73742,,,73742
73743,,,73743
73744,,,73744
73745,,,73745
73746,,,73746
73747,,,73747
73748,,,73748
73749,,,73749
73750,,,73750
73751,,,73751
73752,,,73752
73753,,,73753
73754,,,73754
73755,,,73755
73756,,,73756
73757,,,73757
73758,,,73758
73759,,,73759
73760,,,73760
73761,,,73761
73762,,,73762
73763,,,73763
73764,,,73764
73765,,,73765
73766,,,73766
73767,,,73767
73768,,,73768
73769,,,73769
73770,,,73770
73771,,,73771
73772,,,73772
73773,,,73773
73774,,,73774
73775,,,73775
73776,,,73776
73777,,,73777
73778,,,73778
73779,,,73779
73780,,,73780
73781,,,73781
73782,,,73782
73783,,,73783
73784,,,73784
73785,,,73785
73786,,,73786
73787,,,73787
73788,,,73788
73789,,,73789
73790,,,73790
73791,,,73791
73792,,,73792
62987,,,62987
62988,,,62988
62989,,,62989
62990,,,62990
62991,,,62991
62992,,,62992
62993,,,62993
62994,,,62994
62995,,,62995
62996,,,62996
62997,,,62997
62998,,,62998
62999,,,62999
63000,,,63000
63001,,,63001
63002,,,63002
63003,,,63003
63004,,,63004
63005,,,63005
63006,,,63006
63007,,,63007
63008,,,63008
63009,,,63009
63010,,,63010
63011,,,63011
63012,,,63012
63013,,,63013
63014,,,63014
63015,,,63015
63016,,,63016
63017,,,63017
63018,,,63018
63019,,,63019
63020,,,63020
63021,,,63021
63022,,,63022
63023,,,63023
63024,,,63024
63025,,,63025
63026,,,63026
63027,,,63027
63028,,,63028
63029,,,63029
63030,,,63030
63031,,,63031
63032,,,63032
63033,,,63033
63034,,,63034
63035,,,63035
63036,,,63036
63037,,,63037
63038,,,63038
63039,,,63039
63040,,,63040
63041,,,63041
63042,,,63042
63043,,,63043
63044,,,63044
63045,,,63045
63046,,,63046
63047,,,63047
63048,,,63048
63049,,,63049
63050,,,63050
63051,,,63051
63052,,,63052
63053,,,63053
63054,,,63054
63055,,,63055
63056,,,63056
63057,,,63057
63058,,,63058
63059,,,63059
63060,,,63060
63061,,,63061
63062,,,63062
63063,,,63063
63064,,,63064
63065,,,63065
63066,,,63066
63067,,,63067
63068,,,63068
63069,,,63069
63070,,,63070
63071,,,63071
63072,,,63072
63073,,,63073
63074,,,63074
63075,,,63075
63076,,,63076
63077,,,63077
63078,,,63078
63079,,,63079
63080,,,63080
63081,,,63081
63082,,,63082
63083,,,63083
63084,,,63084
63085,,,63085
63086,,,63086
63087,,,63087
63088,,,63088
63089,,,63089
63090,,,63090
63091,,,63091
63092,,,63092
63093,,,63093
63094,,,63094
63095,,,63095
63096,,,63096
63097,,,63097
63098,,,63098
63099,,,63099
63100,,,63100
63101,,,63101
63102,,,63102
63103,,,63103
63104,,,63104
63105,,,63105
63106,,,63106
63107,,,63107
63108,,,63108
63109,,,63109
63110,,,63110
63111,,,63111
63112,,,63112
63113,,,63113
63114,,,63114
63115,,,63115
63116,,,63116
63117,,,63117
63118,,,63118
63119,,,63119
57186,,,57186
57187,,,57187
57188,,,57188
57189,,,57189
57190,,,57190
57191,,,57191
57192,,,57192
57193,,,57193
57194,,,57194
57195,,,57195
57196,,,57196
57197,,,57197
57198,,,57198
57199,,,57199
57200,,,57200
57201,,,57201
57202,,,57202
57203,,,57203
57204,,,57204
57205,,,57205
57206,,,57206
57207,,,57207
57208,,,57208
57209,,,57209
57210,,,57210
57211,,,57211
57212,,,57212
57213,,,57213
57214,,,57214
57215,,,57215
57216,,,57216
57217,,,57217
57218,,,57218
57219,,,57219
57220,,,57220
57221,,,57221
57222,,,57222
57223,,,57223
57224,,,57224
57225,,,57225
57226,,,57226
57227,,,57227
57228,,,57228
57229,,,57229
57230,,,57230
57231,,,57231
57232,,,57232
57233,,,57233
57234,,,57234
57235,,,57235
57236,,,57236
57237,,,57237
57238,,,57238
57239,,,57239
57240,,,57240
57241,,,57241
57242,,,57242
57243,,,57243
57244,,,57244
57245,,,57245
57246,,,57246
57247,,,57247
57248,,,57248
57249,,,57249
57250,,,57250
57251,,,57251
57252,,,57252
57253,,,57253
57254,,,57254
57255,,,57255
57256,,,57256
57257,,,57257
57258,,,57258
57259,,,57259
57260,,,57260
57261,,,57261
57262,,,57262
57263,,,57263
57264,,,57264
57265,,,57265
57266,,,57266
57267,,,57267
57268,,,57268
57269,,,57269
57270,,,57270
57271,,,57271
57272,,,57272
57273,,,57273
57274,,,57274
57275,,,57275
57276,,,57276
57277,,,57277
57278,,,57278
57279,,,57279
57280,,,57280
57281,,,57281
57282,,,57282
57283,,,57283
57284,,,57284
57285,,,57285
57286,,,57286
57287,,,57287
57288,,,57288
57289,,,57289
57290,,,57290
57291,,,57291
57292,,,57292
57293,,,57293
57294,,,57294
57295,,,57295
57296,,,57296
57297,,,57297
57298,,,57298
57299,,,57299
66792,,,66792
66793,,,66793
66794,,,66794
66795,,,66795
66796,,,66796
66797,,,66797
66798,,,66798
66799,,,66799
66800,,,66800
66801,,,66801
66802,,,66802
66803,,,66803
66804,,,66804
66805,,,66805
66806,,,66806
66807,,,66807
66808,,,66808
66809,,,66809
66810,,,66810
66811,,,66811
66812,,,66812
66813,,,66813
66814,,,66814
66815,,,66815
66816,,,66816
66817,,,66817
66818,,,66818
66819,,,66819
66820,,,66820
66821,,,66821
66822,,,66822
66823,,,66823
66824,,,66824
66825,,,66825
66826,,,66826
66827,,,66827
66828,,,66828
66829,,,66829
66830,,,66830
66831,,,66831
66832,,,66832
66833,,,66833
66834,,,66834
66835,,,66835
66836,,,66836
66837,,,66837
66838,,,66838
66839,,,66839
66840,,,66840
66841,,,66841
66842,,,66842
66843,,,66843
66844,,,66844
66845,,,66845
66846,,,66846
66847,,,66847
66848,,,66848
66849,,,66849
66850,,,66850
66851,,,66851
66852,,,66852
66853,,,66853
66854,,,66854
66855,,,66855
66856,,,66856
66857,,,66857
66858,,,66858
66859,,,66859
66860,,,66860
66861,,,66861
66862,,,66862
66863,,,66863
66864,,,66864
66865,,,66865
66866,,,66866
66867,,,66867
66868,,,66868
66869,,,66869
66870,,,66870
66871,,,66871
66872,,,66872
66873,,,66873
66874,,,66874
65100,,,65100
65101,,,65101
65102,,,65102
65103,,,65103
65104,,,65104
65105,,,65105
65106,,,65106
65107,,,65107
65108,,,65108
65109,,,65109
65110,,,65110
65111,,,65111
65112,,,65112
65113,,,65113
65114,,,65114
65115,,,65115
65116,,,65116
65117,,,65117
65118,,,65118
65119,,,65119
65120,,,65120
65121,,,65121
65122,,,65122
65123,,,65123
65124,,,65124
65125,,,65125
65126,,,65126
65127,,,65127
65128,,,65128
65129,,,65129
65130,,,65130
65131,,,65131
65132,,,65132
65133,,,65133
65134,,,65134
65135,,,65135
65136,,,65136
65137,,,65137
65138,,,65138
65139,,,65139
65140,,,65140
65141,,,65141
65142,,,65142
65143,,,65143
65144,,,65144
65145,,,65145
65146,,,65146
65147,,,65147
65148,,,65148
65149,,,65149
65150,,,65150
65151,,,65151
65152,,,65152
65153,,,65153
65154,,,65154
65155,,,65155
65156,,,65156
65157,,,65157
65158,,,65158
65159,,,65159
65160,,,65160
65161,,,65161
65162,,,65162
65163,,,65163
65164,,,65164
65165,,,65165
65166,,,65166
65167,,,65167
65168,,,65168
65169,,,65169
65170,,,65170
65171,,,65171
65172,,,65172
65173,,,65173
65174,,,65174
65175,,,65175
65176,,,65176
65177,,,65177
65178,,,65178
65179,,,65179
65180,,,65180
65181,,,65181
65182,,,65182
65183,,,65183
65184,,,65184
65185,,,65185
65186,,,65186
65187,,,65187
65188,,,65188
65189,,,65189
65190,,,65190
65191,,,65191
65192,,,65192
65193,,,65193
65194,,,65194
65195,,,65195
65196,,,65196
65197,,,65197
65198,,,65198
65199,,,65199
65200,,,65200
65201,,,65201
65202,,,65202
65203,,,65203
65204,,,65204
65205,,,65205
65206,,,65206
65207,,,65207
65208,,,65208
65209,,,65209
65210,,,65210
65211,,,65211
65212,,,65212
65213,,,65213
65214,,,65214
65215,,,65215
65216,,,65216
65217,,,65217
65218,,,65218
65219,,,65219
65220,,,65220
65221,,,65221
65222,,,65222
65223,,,65223
65224,,,65224
65225,,,65225
65226,,,65226
65227,,,65227
65228,,,65228
65229,,,65229
65230,,,65230
65231,,,65231
65232,,,65232
65233,,,65233
65234,,,65234
65235,,,65235
65236,,,65236
56194,,,56194
56195,,,56195
56196,,,56196
56197,,,56197
56198,,,56198
56199,,,56199
56200,,,56200
56201,,,56201
56202,,,56202
56203,,,56203
56204,,,56204
56205,,,56205
56206,,,56206
56207,,,56207
56208,,,56208
56209,,,56209
56210,,,56210
56211,,,56211
56212,,,56212
56213,,,56213
56214,,,56214
56215,,,56215
56216,,,56216
56217,,,56217
56218,,,56218
56219,,,56219
56220,,,56220
56221,,,56221
56222,,,56222
56223,,,56223
56224,,,56224
56225,,,56225
56226,,,56226
56227,,,56227
56228,,,56228
56229,,,56229
56230,,,56230
56231,,,56231
56232,,,56232
56233,,,56233
56234,,,56234
56235,,,56235
56236,,,56236
56237,,,56237
56238,,,56238
56239,,,56239
56240,,,56240
56241,,,56241
56242,,,56242
56243,,,56243
56244,,,56244
56245,,,56245
56246,,,56246
56247,,,56247
56248,,,56248
56249,,,56249
56250,,,56250
56251,,,56251
56252,,,56252
56253,,,56253
56254,,,56254
56255,,,56255
56256,,,56256
56257,,,56257
56258,,,56258
56259,,,56259
56260,,,56260
56261,,,56261
56262,,,56262
56263,,,56263
56264,,,56264
56265,,,56265
56266,,,56266
56267,,,56267
56268,,,56268
56269,,,56269
56270,,,56270
56271,,,56271
56272,,,56272
56273,,,56273
56274,,,56274
56275,,,56275
56276,,,56276
56277,,,56277
56278,,,56278
56279,,,56279
56280,,,56280
56281,,,56281
56282,,,56282
56283,,,56283
56284,,,56284
56285,,,56285
56286,,,56286
56287,,,56287
56288,,,56288
56289,,,56289
56290,,,56290
56291,,,56291
56292,,,56292
56293,,,56293
56294,,,56294
56295,,,56295
56296,,,56296
56297,,,56297
56298,,,56298
56299,,,56299
56300,,,56300
56301,,,56301
56302,,,56302
56303,,,56303
56304,,,56304
56305,,,56305
56306,,,56306
56307,,,56307
55417,,,55417
55418,,,55418
55419,,,55419
55420,,,55420
55421,,,55421
55422,,,55422
55423,,,55423
55424,,,55424
55425,,,55425
55426,,,55426
55427,,,55427
55428,,,55428
55429,,,55429
55430,,,55430
55431,,,55431
55432,,,55432
55433,,,55433
55434,,,55434
55435,,,55435
55436,,,55436
55437,,,55437
55438,,,55438
55439,,,55439
55440,,,55440
55441,,,55441
55442,,,55442
55443,,,55443
55444,,,55444
55445,,,55445
55446,,,55446
55447,,,55447
55448,,,55448
55449,,,55449
55450,,,55450
55451,,,55451
55452,,,55452
55453,,,55453
55454,,,55454
55455,,,55455
55456,,,55456
55457,,,55457
55458,,,55458
55459,,,55459
55460,,,55460
55461,,,55461
55462,,,55462
55463,,,55463
55464,,,55464
55465,,,55465
55466,,,55466
55467,,,55467
55468,,,55468
55469,,,55469
55470,,,55470
55471,,,55471
55472,,,55472
55473,,,55473
55474,,,55474
55475,,,55475
55476,,,55476
55477,,,55477
55478,,,55478
55479,,,55479
55480,,,55480
55481,,,55481
55482,,,55482
55483,,,55483
55484,,,55484
55485,,,55485
55486,,,55486
55487,,,55487
55488,,,55488
55489,,,55489
55490,,,55490
55491,,,55491
55492,,,55492
55493,,,55493
55494,,,55494
55495,,,55495
55496,,,55496
55497,,,55497
55498,,,55498
55499,,,55499
55500,,,55500
55501,,,55501
55502,,,55502
55503,,,55503
55504,,,55504
55505,,,55505
55506,,,55506
55507,,,55507
55508,,,55508
55509,,,55509
55510,,,55510
55511,,,55511
55512,,,55512
55513,,,55513
55514,,,55514
55515,,,55515
55516,,,55516
55517,,,55517
55518,,,55518
55519,,,55519
55520,,,55520
55521,,,55521
55522,,,55522
55523,,,55523
55524,,,55524
55525,,,55525
55526,,,55526
55527,,,55527
55528,,,55528
55529,,,55529
55530,,,55530
55531,,,55531
55532,,,55532
55533,,,55533
55534,,,55534
55535,,,55535
55536,,,55536
55537,,,55537
55538,,,55538
55539,,,55539
55540,,,55540
55541,,,55541
55542,,,55542
55543,,,55543
55544,,,55544
55545,,,55545
55546,,,55546
55547,,,55547
55548,,,55548
55549,,,55549
55550,,,55550
55551,,,55551
55552,,,55552
66164,,,66164
66165,,,66165
66166,,,66166
66167,,,66167
66168,,,66168
66169,,,66169
66170,,,66170
66171,,,66171
66172,,,66172
66173,,,66173
66174,,,66174
66175,,,66175
66176,,,66176
66177,,,66177
66178,,,66178
66179,,,66179
66180,,,66180
66181,,,66181
66182,,,66182
66183,,,66183
66184,,,66184
66185,,,66185
66186,,,66186
66187,,,66187
66188,,,66188
66189,,,66189
66190,,,66190
66191,,,66191
66192,,,66192
66193,,,66193
66194,,,66194
66195,,,66195
66196,,,66196
66197,,,66197
66198,,,66198
66199,,,66199
66200,,,66200
66201,,,66201
66202,,,66202
66203,,,66203
66204,,,66204
66205,,,66205
66206,,,66206
66207,,,66207
66208,,,66208
66209,,,66209
66210,,,66210
66211,,,66211
66212,,,66212
66213,,,66213
66214,,,66214
66215,,,66215
66216,,,66216
66217,,,66217
66218,,,66218
66219,,,66219
66220,,,66220
66221,,,66221
66222,,,66222
66223,,,66223
66224,,,66224
66225,,,66225
66226,,,66226
66227,,,66227
66228,,,66228
66229,,,66229
66230,,,66230
66231,,,66231
66232,,,66232
66233,,,66233
66234,,,66234
66235,,,66235
66236,,,66236
66237,,,66237
66238,,,66238
66239,,,66239
66240,,,66240
66241,,,66241
66242,,,66242
66243,,,66243
66244,,,66244
66245,,,66245
66246,,,66246
66247,,,66247
66248,,,66248
66249,,,66249
66250,,,66250
66251,,,66251
66252,,,66252
66253,,,66253
66254,,,66254
66255,,,66255
66256,,,66256
66257,,,66257
66258,,,66258
66259,,,66259
66260,,,66260
66261,,,66261
66262,,,66262
66263,,,66263
66264,,,66264
66265,,,66265
66266,,,66266
66267,,,66267
66268,,,66268
66269,,,66269
66270,,,66270
66271,,,66271
66272,,,66272
66273,,,66273
66274,,,66274
66275,,,66275
66276,,,66276
66277,,,66277
66278,,,66278
66279,,,66279
66280,,,66280
66281,,,66281
66282,,,66282
66283,,,66283
66284,,,66284
66285,,,66285
66286,,,66286
66287,,,66287
66288,,,66288
66289,,,66289
66290,,,66290
66291,,,66291
66292,,,66292
66293,,,66293
66294,,,66294
66295,,,66295
66296,,,66296
66297,,,66297
66298,,,66298
66299,,,66299
66300,,,66300
66301,,,66301
66302,,,66302
66303,,,66303
66304,,,66304
66305,,,66305
66306,,,66306
66307,,,66307
66308,,,66308
66309,,,66309
66310,,,66310
66311,,,66311
66312,,,66312
66313,,,66313
66314,,,66314
66315,,,66315
66316,,,66316
66317,,,66317
66318,,,66318
66319,,,66319
66320,,,66320
66321,,,66321
63600,,,63600
63601,,,63601
63602,,,63602
63603,,,63603
63604,,,63604
63605,,,63605
63606,,,63606
63607,,,63607
63608,,,63608
63609,,,63609
63610,,,63610
63611,,,63611
63612,,,63612
63613,,,63613
63614,,,63614
63615,,,63615
63616,,,63616
63617,,,63617
63618,,,63618
63619,,,63619
63620,,,63620
63621,,,63621
63622,,,63622
63623,,,63623
63624,,,63624
63625,,,63625
63626,,,63626
63627,,,63627
63628,,,63628
63629,,,63629
63630,,,63630
63631,,,63631
63632,,,63632
63633,,,63633
63634,,,63634
63635,,,63635
63636,,,63636
63637,,,63637
63638,,,63638
63639,,,63639
63640,,,63640
63641,,,63641
63642,,,63642
63643,,,63643
63644,,,63644
63645,,,63645
63646,,,63646
63647,,,63647
63648,,,63648
63649,,,63649
63650,,,63650
63651,,,63651
63652,,,63652
63653,,,63653
63654,,,63654
63655,,,63655
63656,,,63656
63657,,,63657
63658,,,63658
63659,,,63659
63660,,,63660
63661,,,63661
63662,,,63662
63663,,,63663
63664,,,63664
63665,,,63665
63666,,,63666
63667,,,63667
63668,,,63668
63669,,,63669
63670,,,63670
63671,,,63671
63672,,,63672
63673,,,63673
63674,,,63674
63675,,,63675
63676,,,63676
63677,,,63677
63678,,,63678
63679,,,63679
63680,,,63680
63681,,,63681
63682,,,63682
63683,,,63683
63684,,,63684
63685,,,63685
63686,,,63686
63687,,,63687
63688,,,63688
63689,,,63689
63690,,,63690
63691,,,63691
63692,,,63692
63693,,,63693
63694,,,63694
63695,,,63695
63696,,,63696
63697,,,63697
63698,,,63698
63699,,,63699
63700,,,63700
63701,,,63701
63702,,,63702
63703,,,63703
63704,,,63704
63705,,,63705
63706,,,63706
63707,,,63707
63708,,,63708
63709,,,63709
63710,,,63710
63711,,,63711
63712,,,63712
63713,,,63713
63714,,,63714
63715,,,63715
63716,,,63716
63717,,,63717
63718,,,63718
63719,,,63719
63720,,,63720
63721,,,63721
63722,,,63722
63723,,,63723
63724,,,63724
63725,,,63725
63726,,,63726
63727,,,63727
63728,,,63728
63729,,,63729
63730,,,63730
63731,,,63731
63732,,,63732
63733,,,63733
63734,,,63734
63735,,,63735
63736,,,63736
63737,,,63737
63738,,,63738
63739,,,63739
63740,,,63740
63741,,,63741
63742,,,63742
63743,,,63743
63744,,,63744
63745,,,63745
63746,,,63746
63747,,,63747
63748,,,63748
63749,,,63749
63750,,,63750
63751,,,63751
63752,,,63752
63753,,,63753
63754,,,63754
61401,,,61401
61402,,,61402
61403,,,61403
61404,,,61404
61405,,,61405
61406,,,61406
61407,,,61407
61408,,,61408
61409,,,61409
61410,,,61410
61411,,,61411
61412,,,61412
61413,,,61413
61414,,,61414
61415,,,61415
61416,,,61416
61417,,,61417
61418,,,61418
61419,,,61419
61420,,,61420
61421,,,61421
61422,,,61422
61423,,,61423
61424,,,61424
61425,,,61425
61426,,,61426
61427,,,61427
61428,,,61428
61429,,,61429
61430,,,61430
61431,,,61431
61432,,,61432
61433,,,61433
61434,,,61434
61435,,,61435
61436,,,61436
61437,,,61437
61438,,,61438
61439,,,61439
61440,,,61440
61441,,,61441
61442,,,61442
61443,,,61443
61444,,,61444
61445,,,61445
61446,,,61446
61447,,,61447
61448,,,61448
61449,,,61449
61450,,,61450
61451,,,61451
61452,,,61452
61453,,,61453
61454,,,61454
61455,,,61455
61456,,,61456
61457,,,61457
61458,,,61458
61459,,,61459
61460,,,61460
61461,,,61461
61462,,,61462
61463,,,61463
61464,,,61464
61465,,,61465
61466,,,61466
61467,,,61467
61468,,,61468
61469,,,61469
61470,,,61470
61471,,,61471
61472,,,61472
61473,,,61473
61474,,,61474
61475,,,61475
61476,,,61476
54962,,,54962
54963,,,54963
54964,,,54964
54965,,,54965
54966,,,54966
54967,,,54967
54968,,,54968
54969,,,54969
54970,,,54970
54971,,,54971
54972,,,54972
54973,,,54973
54974,,,54974
54975,,,54975
54976,,,54976
54977,,,54977
54978,,,54978
54979,,,54979
54980,,,54980
54981,,,54981
54982,,,54982
54983,,,54983
54984,,,54984
54985,,,54985
54986,,,54986
54987,,,54987
54988,,,54988
54989,,,54989
54990,,,54990
54991,,,54991
54992,,,54992
54993,,,54993
54994,,,54994
54995,,,54995
54996,,,54996
54997,,,54997
54998,,,54998
54999,,,54999
55000,,,55000
55001,,,55001
55002,,,55002
55003,,,55003
55004,,,55004
55005,,,55005
55006,,,55006
55007,,,55007
55008,,,55008
55009,,,55009
55010,,,55010
55011,,,55011
55012,,,55012
55013,,,55013
55014,,,55014
55015,,,55015
55016,,,55016
55017,,,55017
55018,,,55018
55019,,,55019
55020,,,55020
55021,,,55021
55022,,,55022
55023,,,55023
55024,,,55024
55025,,,55025
55026,,,55026
55027,,,55027
55028,,,55028
55029,,,55029
55030,,,55030
55031,,,55031
55032,,,55032
55033,,,55033
55034,,,55034
55035,,,55035
55036,,,55036
55037,,,55037
55038,,,55038
55039,,,55039
55040,,,55040
55041,,,55041
55042,,,55042
55043,,,55043
55044,,,55044
55045,,,55045
55046,,,55046
55047,,,55047
55048,,,55048
55049,,,55049
55050,,,55050
55051,,,55051
55052,,,55052
55053,,,55053
55054,,,55054
55055,,,55055
55056,,,55056
55057,,,55057
55058,,,55058
55059,,,55059
55060,,,55060
55061,,,55061
55062,,,55062
55063,,,55063
55064,,,55064
55065,,,55065
55066,,,55066
55067,,,55067
55068,,,55068
55069,,,55069
55070,,,55070
55071,,,55071
55072,,,55072
55073,,,55073
55074,,,55074
55075,,,55075
55076,,,55076
55077,,,55077
55078,,,55078
55079,,,55079
55080,,,55080
55081,,,55081
55082,,,55082
55083,,,55083
55084,,,55084
55085,,,55085
55086,,,55086
55087,,,55087
55088,,,55088
55089,,,55089
55090,,,55090
55091,,,55091
55092,,,55092
55093,,,55093
55094,,,55094
55095,,,55095
55096,,,55096
53378,,,53378
53379,,,53379
53380,,,53380
53381,,,53381
53382,,,53382
53383,,,53383
53384,,,53384
53385,,,53385
53386,,,53386
53387,,,53387
53388,,,53388
53389,,,53389
53390,,,53390
53391,,,53391
53392,,,53392
53393,,,53393
53394,,,53394
53395,,,53395
53396,,,53396
53397,,,53397
53398,,,53398
53399,,,53399
53400,,,53400
53401,,,53401
53402,,,53402
53403,,,53403
53404,,,53404
53405,,,53405
53406,,,53406
53407,,,53407
53408,,,53408
53409,,,53409
53410,,,53410
53411,,,53411
53412,,,53412
53413,,,53413
53414,,,53414
53415,,,53415
53416,,,53416
53417,,,53417
53418,,,53418
53419,,,53419
53420,,,53420
53421,,,53421
53422,,,53422
53423,,,53423
53424,,,53424
53425,,,53425
53426,,,53426
53427,,,53427
53428,,,53428
53429,,,53429
53430,,,53430
53431,,,53431
53432,,,53432
53433,,,53433
53434,,,53434
53435,,,53435
53436,,,53436
53437,,,53437
53438,,,53438
53439,,,53439
53440,,,53440
53441,,,53441
53442,,,53442
53443,,,53443
53444,,,53444
53445,,,53445
53446,,,53446
53447,,,53447
53448,,,53448
53449,,,53449
53450,,,53450
53451,,,53451
53452,,,53452
53453,,,53453
53454,,,53454
53455,,,53455
53456,,,53456
53457,,,53457
53458,,,53458
53459,,,53459
53460,,,53460
53461,,,53461
53462,,,53462
53463,,,53463
53464,,,53464
53465,,,53465
53466,,,53466
53467,,,53467
53468,,,53468
53469,,,53469
53470,,,53470
53471,,,53471
53472,,,53472
53473,,,53473
53474,,,53474
53475,,,53475
53476,,,53476
53477,,,53477
53478,,,53478
53479,,,53479
53480,,,53480
53481,,,53481
53482,,,53482
53483,,,53483
53484,,,53484
53485,,,53485
53486,,,53486
53487,,,53487
53488,,,53488
53489,,,53489
53490,,,53490
53491,,,53491
53492,,,53492
53493,,,53493
53494,,,53494
53495,,,53495
53496,,,53496
53497,,,53497
53498,,,53498
53499,,,53499
53500,,,53500
53501,,,53501
53502,,,53502
53503,,,53503
53504,,,53504
53505,,,53505
53506,,,53506
53507,,,53507
53508,,,53508
53509,,,53509
53510,,,53510
79431,,,79431
79432,,,79432
79433,,,79433
79434,,,79434
79435,,,79435
79436,,,79436
79437,,,79437
79438,,,79438
79439,,,79439
79440,,,79440
79441,,,79441
79442,,,79442
79443,,,79443
79444,,,79444
79445,,,79445
79446,,,79446
79447,,,79447
79448,,,79448
79449,,,79449
79450,,,79450
79451,,,79451
79452,,,79452
79453,,,79453
79454,,,79454
79455,,,79455
79456,,,79456
79457,,,79457
79458,,,79458
79459,,,79459
79460,,,79460
79461,,,79461
79462,,,79462
79463,,,79463
79464,,,79464
79465,,,79465
79466,,,79466
79467,,,79467
79468,,,79468
79469,,,79469
79470,,,79470
79471,,,79471
79472,,,79472
79473,,,79473
79474,,,79474
79475,,,79475
79476,,,79476
79477,,,79477
79478,,,79478
79479,,,79479
79480,,,79480
79481,,,79481
79482,,,79482
79483,,,79483
79484,,,79484
79485,,,79485
79486,,,79486
79487,,,79487
79488,,,79488
79489,,,79489
79490,,,79490
79491,,,79491
79492,,,79492
79493,,,79493
79494,,,79494
79495,,,79495
79496,,,79496
79497,,,79497
79498,,,79498
79499,,,79499
79500,,,79500
79501,,,79501
79502,,,79502
79503,,,79503
79504,,,79504
79505,,,79505
79506,,,79506
79507,,,79507
79508,,,79508
79509,,,79509
79510,,,79510
79511,,,79511
79512,,,79512
79513,,,79513
79514,,,79514
79515,,,79515
79516,,,79516
79517,,,79517
79518,,,79518
79519,,,79519
79520,,,79520
79521,,,79521
79522,,,79522
79523,,,79523
79524,,,79524
79525,,,79525
79526,,,79526
79527,,,79527
79528,,,79528
79529,,,79529
79530,,,79530
79531,,,79531
79532,,,79532
79533,,,79533
79534,,,79534
79535,,,79535
79536,,,79536
79537,,,79537
79538,,,79538
79539,,,79539
79540,,,79540
79541,,,79541
79542,,,79542
79543,,,79543
79544,,,79544
79545,,,79545
79546,,,79546
79547,,,79547
55222,,,55222
55223,,,55223
55224,,,55224
55225,,,55225
55226,,,55226
55227,,,55227
55228,,,55228
55229,,,55229
55230,,,55230
55231,,,55231
55232,,,55232
55233,,,55233
55234,,,55234
55235,,,55235
55236,,,55236
55237,,,55237
55238,,,55238
55239,,,55239
55240,,,55240
55241,,,55241
55242,,,55242
55243,,,55243
55244,,,55244
55245,,,55245
55246,,,55246
55247,,,55247
55248,,,55248
55249,,,55249
55250,,,55250
55251,,,55251
55252,,,55252
55253,,,55253
55254,,,55254
55255,,,55255
55256,,,55256
55257,,,55257
55258,,,55258
55259,,,55259
55260,,,55260
55261,,,55261
55262,,,55262
55263,,,55263
55264,,,55264
55265,,,55265
55266,,,55266
55267,,,55267
55268,,,55268
55269,,,55269
55270,,,55270
55271,,,55271
55272,,,55272
55273,,,55273
55274,,,55274
55275,,,55275
55276,,,55276
55277,,,55277
55278,,,55278
55279,,,55279
55280,,,55280
55281,,,55281
55282,,,55282
55283,,,55283
55284,,,55284
55285,,,55285
55286,,,55286
55287,,,55287
55288,,,55288
55289,,,55289
55290,,,55290
55291,,,55291
55292,,,55292
55293,,,55293
55294,,,55294
55295,,,55295
55296,,,55296
55297,,,55297
55298,,,55298
55299,,,55299
55300,,,55300
55301,,,55301
55302,,,55302
55303,,,55303
55304,,,55304
55305,,,55305
55306,,,55306
55307,,,55307
55308,,,55308
55309,,,55309
55310,,,55310
55311,,,55311
55312,,,55312
55313,,,55313
55314,,,55314
55315,,,55315
55316,,,55316
55317,,,55317
55318,,,55318
55319,,,55319
55320,,,55320
55321,,,55321
55322,,,55322
55323,,,55323
55324,,,55324
55325,,,55325
55326,,,55326
55327,,,55327
55328,,,55328
55329,,,55329
55330,,,55330
55331,,,55331
55332,,,55332
55333,,,55333
55334,,,55334
55335,,,55335
55336,,,55336
62030,,,62030
62031,,,62031
62032,,,62032
62033,,,62033
62034,,,62034
62035,,,62035
62036,,,62036
62037,,,62037
62038,,,62038
62039,,,62039
62040,,,62040
62041,,,62041
62042,,,62042
62043,,,62043
62044,,,62044
62045,,,62045
62046,,,62046
62047,,,62047
62048,,,62048
62049,,,62049
62050,,,62050
62051,,,62051
62052,,,62052
62053,,,62053
62054,,,62054
62055,,,62055
62056,,,62056
62057,,,62057
62058,,,62058
62059,,,62059
62060,,,62060
62061,,,62061
62062,,,62062
62063,,,62063
62064,,,62064
62065,,,62065
62066,,,62066
62067,,,62067
62068,,,62068
62069,,,62069
62070,,,62070
62071,,,62071
62072,,,62072
62073,,,62073
62074,,,62074
62075,,,62075
62076,,,62076
62077,,,62077
62078,,,62078
62079,,,62079
